isHome,shotType,situation,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType,blockCoordinates,name,slug,shortName,position,jerseyNumber,userCount,firstName,lastName,x,y,z,home_team,away_team,match_url,goalType,fieldTranslations
True,miss,set-piece,right-foot,right,"{'x': 0, 'y': 40, 'z': 15.3}",3468949,45,4.0,2886,"{'start': {'x': 46.9, 'y': 12.7}, 'block': {'x': 60.1, 'y': 2.9}, 'end': {'x': 60, 'y': 0}, 'goal': {'x': 60, 'y': 84.7}}",1,2514,shot,"{'x': 2.9, 'y': 60.1, 'z': 0}",Alfred Canales,alfred-canales,A. Canales,M,6,98,,,12.7,46.9,0.0,Universidad Católica,Unión La Calera,https://www.sofascore.com/football/match/union-la-calera-universidad-catolica/bnbsRou#id:12021721,,
False,miss,corner,left-foot,high-left,"{'x': 0, 'y': 61, 'z': 76.4}",3468923,45,1.0,2756,"{'start': {'x': 69.6, 'y': 24.8}, 'end': {'x': 39, 'y': 0}, 'goal': {'x': 39, 'y': 23.6}}",1,2644,shot,,Raimundo Rebolledo,raimundo-rebolledo,R. Rebolledo,D,21,33,,,24.8,69.6,0.0,Universidad Católica,Unión La Calera,https://www.sofascore.com/football/match/union-la-calera-universidad-catolica/bnbsRou#id:12021721,,
False,save,assisted,right-foot,high-centre,"{'x': 0, 'y': 50.8, 'z': 22.2}",3468922,45,1.0,2706,"{'start': {'x': 46.3, 'y': 30.8}, 'block': {'x': 50.4, 'y': 2.9}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 77.8}}",1,2694,shot,"{'x': 2.9, 'y': 50.4, 'z': 0}",Walter Ponce,walter-ponce,W. Ponce,F,17,26,,,30.8,46.3,0.0,Universidad Católica,Unión La Calera,https://www.sofascore.com/football/match/union-la-calera-universidad-catolica/bnbsRou#id:12021721,,
False,save,regular,right-foot,high-left,"{'x': 0, 'y': 53.9, 'z': 22.2}",3468919,43,,2568,"{'start': {'x': 55.2, 'y': 20.6}, 'block': {'x': 51.8, 'y': 7.1}, 'end': {'x': 46.1, 'y': 0}, 'goal': {'x': 46.1, 'y': 77.8}}",3,132,shot,"{'x': 7.1, 'y': 51.8, 'z': 0}",Renato Huerta,huerta-renato,R. Huerta,F,29,72,Renato Huerta,,20.6,55.2,0.0,Universidad Católica,Unión La Calera,https://www.sofascore.com/football/match/union-la-calera-universidad-catolica/bnbsRou#id:12021721,,
False,miss,set-piece,head,left,"{'x': 0, 'y': 61.5, 'z': 22.2}",3468871,32,,1877,"{'start': {'x': 44.6, 'y': 9.1}, 'end': {'x': 38.5, 'y': 0}, 'goal': {'x': 38.5, 'y': 77.8}}",14,823,shot,,Walter Ponce,walter-ponce,W. Ponce,F,17,26,,,9.1,44.6,0.0,Universidad Católica,Unión La Calera,https://www.sofascore.com/football/match/union-la-calera-universidad-catolica/bnbsRou#id:12021721,,
True,goal,assisted,right-foot,low-left,"{'x': 0, 'y': 53.2, 'z': 3.2}",3468837,16,,959,"{'start': {'x': 73.5, 'y': 9.2}, 'end': {'x': 46.8, 'y': 0}, 'goal': {'x': 46.8, 'y': 96.8}}",30,1741,shot,,Fernando Zampedri,fernando-zampedri,F. Zampedri,F,9,804,,,9.2,73.5,0.0,Universidad Católica,Unión La Calera,https://www.sofascore.com/football/match/union-la-calera-universidad-catolica/bnbsRou#id:12021721,regular,
False,block,assisted,left-foot,low-centre,"{'x': 0, 'y': 51.4, 'z': 19}",3469928,90,4.0,5592,"{'start': {'x': 53.3, 'y': 8.4}, 'block': {'x': 52, 'y': 6}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 81}}",1,708,shot,"{'x': 6, 'y': 52, 'z': 0}",Esteban Matus,esteban-matus,E. Matus,D,23,18,Esteban Matus,,8.4,53.3,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
False,miss,regular,right-foot,close-right,"{'x': 0, 'y': 42.5, 'z': 22.2}",3469924,90,2.0,5500,"{'start': {'x': 59.1, 'y': 21.2}, 'end': {'x': 57.5, 'y': 0}, 'goal': {'x': 57.5, 'y': 77.8}}",1,800,shot,,Nicolás Fernández,nicolas-fernandez,N. Fernández,D,7,100,,,21.2,59.1,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
False,save,assisted,left-foot,low-centre,"{'x': 0, 'y': 49.5, 'z': 12}",3469923,90,2.0,5497,"{'start': {'x': 33.5, 'y': 18.7}, 'block': {'x': 49.3, 'y': 0.59999999999999}, 'end': {'x': 50.5, 'y': 0}, 'goal': {'x': 50.5, 'y': 88}}",1,803,shot,"{'x': 0.59999999999999, 'y': 49.3, 'z': 0}",Esteban Matus,esteban-matus,E. Matus,D,23,18,Esteban Matus,,18.7,33.5,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
True,goal,regular,right-foot,low-left,"{'x': 0, 'y': 52, 'z': 18.4}",3469917,90,,5374,"{'start': {'x': 37.3, 'y': 18.5}, 'end': {'x': 48, 'y': 0}, 'goal': {'x': 48, 'y': 81.6}}",1,26,shot,,Steffan Pino,steffan-pino,S. Pino,F,8,215,,,18.5,37.3,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,regular,
True,block,fast-break,right-foot,low-right,"{'x': 0, 'y': 46, 'z': 19}",3469914,89,,5325,"{'start': {'x': 64.6, 'y': 11.4}, 'block': {'x': 62.6, 'y': 9.3}, 'end': {'x': 54, 'y': 0}, 'goal': {'x': 54, 'y': 81}}",2,75,shot,"{'x': 9.3, 'y': 62.6, 'z': 0}",Edson Puch,edson-puch,E. Puch,F,10,157,,,11.4,64.6,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
False,block,corner,right-foot,low-centre,"{'x': 0, 'y': 49.8, 'z': 19}",3469884,85,,5065,"{'start': {'x': 69.4, 'y': 14.1}, 'block': {'x': 64.6, 'y': 10.6}, 'end': {'x': 50.2, 'y': 0}, 'goal': {'x': 50.2, 'y': 81}}",6,335,shot,"{'x': 10.6, 'y': 64.6, 'z': 0}",Fabián Torres,fabian-torres,F. Torres,D,5,6,,,14.1,69.4,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
True,miss,set-piece,head,left,"{'x': 0, 'y': 65.9, 'z': 23.6}",3469855,77,,4607,"{'start': {'x': 51.9, 'y': 9.6}, 'end': {'x': 34.1, 'y': 0}, 'goal': {'x': 34.1, 'y': 76.4}}",14,793,shot,,Matias Blasquez,matias-blasquez,M. Blasquez,D,30,10,,,9.6,51.9,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
True,miss,corner,right-foot,left,"{'x': 0, 'y': 65, 'z': 18.1}",3469883,70,,4184,"{'start': {'x': 45.4, 'y': 9.5}, 'end': {'x': 35, 'y': 0}, 'goal': {'x': 35, 'y': 81.9}}",21,1216,shot,,Steffan Pino,steffan-pino,S. Pino,F,8,215,,,9.5,45.4,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
True,block,assisted,right-foot,low-centre,"{'x': 0, 'y': 50.7, 'z': 19}",3469777,70,,4160,"{'start': {'x': 69.6, 'y': 10.2}, 'block': {'x': 64.4, 'y': 7.6}, 'end': {'x': 49.3, 'y': 0}, 'goal': {'x': 49.3, 'y': 81}}",21,1240,shot,"{'x': 7.6, 'y': 64.4, 'z': 0}",Diego Orellana,diego-orellana,D. Orellana,M,20,10,,,10.2,69.6,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
True,goal,regular,right-foot,low-right,"{'x': 0, 'y': 46.2, 'z': 10.8}",3469688,64,,3834,"{'start': {'x': 56, 'y': 7}, 'end': {'x': 53.8, 'y': 0}, 'goal': {'x': 53.8, 'y': 89.2}}",27,1566,shot,,Diego Orellana,diego-orellana,D. Orellana,M,20,10,,,7.0,56.0,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,regular,
True,save,assisted,right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 15.8}",3469754,64,,3832,"{'start': {'x': 55.2, 'y': 10.1}, 'block': {'x': 51.1, 'y': 2.9}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 84.2}}",27,1568,shot,"{'x': 2.9, 'y': 51.1, 'z': 0}",Steffan Pino,steffan-pino,S. Pino,F,8,215,,,10.1,55.2,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
False,save,throw-in-set-piece,left-foot,low-right,"{'x': 0, 'y': 46.1, 'z': 6.3}",3469687,64,,3787,"{'start': {'x': 68.5, 'y': 18.8}, 'block': {'x': 51.3, 'y': 0.3}, 'end': {'x': 53.9, 'y': 0}, 'goal': {'x': 53.9, 'y': 93.7}}",27,1613,shot,"{'x': 0.3, 'y': 51.3, 'z': 0}",Ignacio Jeraldino,ignacio-jeraldino,I. Jeraldino,F,20,244,,,18.8,68.5,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
False,goal,penalty,right-foot,low-left,"{'x': 0, 'y': 52.1, 'z': 7.6}",3469612,53,,3152,"{'start': {'x': 50, 'y': 11.5}, 'end': {'x': 47.9, 'y': 0}, 'goal': {'x': 47.9, 'y': 92.4}}",38,2248,shot,,Marco Collao,marco-collao,M. Collao,M,8,16,,,11.5,50.0,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,penalty,
False,block,assisted,right-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 19}",3469579,47,,2764,"{'start': {'x': 43.4, 'y': 19.8}, 'block': {'x': 44.4, 'y': 16.3}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 81}}",44,2636,shot,"{'x': 16.3, 'y': 44.4, 'z': 0}",Ignacio Jeraldino,ignacio-jeraldino,I. Jeraldino,F,20,244,,,19.8,43.4,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
True,post,assisted,right-foot,right,"{'x': 0, 'y': 44.6, 'z': 5.7}",3469429,45,4.0,2906,"{'start': {'x': 28.3, 'y': 9}, 'end': {'x': 55.4, 'y': 0}, 'goal': {'x': 55.4, 'y': 94.3}}",1,2494,shot,,Enzo Hoyos,enzo-hoyos,E. Hoyos,M,32,55,,,9.0,28.3,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
False,block,corner,head,low-centre,"{'x': 0, 'y': 48.9, 'z': 19}",3469640,45,2.0,2787,"{'start': {'x': 59.9, 'y': 18.1}, 'block': {'x': 55.2, 'y': 7.6}, 'end': {'x': 51.1, 'y': 0}, 'goal': {'x': 51.1, 'y': 81}}",1,2613,shot,"{'x': 7.6, 'y': 55.2, 'z': 0}",Emanuel Cecchini,emanuel-cecchini,E. Cecchini,M,15,41,,,18.1,59.9,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
True,miss,assisted,left-foot,high,"{'x': 0, 'y': 52.1, 'z': 65.3}",3469369,43,,2536,"{'start': {'x': 42.5, 'y': 24.5}, 'end': {'x': 47.9, 'y': 0}, 'goal': {'x': 47.9, 'y': 34.7}}",3,164,shot,,Enzo Hoyos,enzo-hoyos,E. Hoyos,M,32,55,,,24.5,42.5,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
True,miss,assisted,head,high,"{'x': 0, 'y': 49.2, 'z': 63.9}",3469365,40,,2385,"{'start': {'x': 40.7, 'y': 11.6}, 'end': {'x': 50.8, 'y': 0}, 'goal': {'x': 50.8, 'y': 36.1}}",6,315,shot,,Enzo Hoyos,enzo-hoyos,E. Hoyos,M,32,55,,,11.6,40.7,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
True,save,assisted,right-foot,low-right,"{'x': 0, 'y': 46.4, 'z': 9.5}",3469322,27,,1611,"{'start': {'x': 65.7, 'y': 4.5}, 'block': {'x': 53.4, 'y': 0.7}, 'end': {'x': 53.6, 'y': 0}, 'goal': {'x': 53.6, 'y': 90.5}}",19,1089,shot,"{'x': 0.7, 'y': 53.4, 'z': 0}",Edson Puch,edson-puch,E. Puch,F,10,157,,,4.5,65.7,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
True,save,regular,right-foot,low-centre,"{'x': 0, 'y': 50.1, 'z': 14.6}",3469321,27,,1606,"{'start': {'x': 41.8, 'y': 8.3}, 'block': {'x': 44.8, 'y': 4.5}, 'end': {'x': 49.9, 'y': 0}, 'goal': {'x': 49.9, 'y': 85.4}}",19,1094,shot,"{'x': 4.5, 'y': 44.8, 'z': 0}",Steffan Pino,steffan-pino,S. Pino,F,8,215,,,8.3,41.8,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
False,save,penalty,right-foot,low-centre,"{'x': 0, 'y': 49.5, 'z': 8.9}",3469310,24,,1421,"{'start': {'x': 50, 'y': 11.5}, 'block': {'x': 48.2, 'y': 1.9}, 'end': {'x': 50.5, 'y': 0}, 'goal': {'x': 50.5, 'y': 91.1}}",22,1279,shot,"{'x': 1.9, 'y': 48.2, 'z': 0}",Ignacio Jeraldino,ignacio-jeraldino,I. Jeraldino,F,20,244,,,11.5,50.0,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
False,block,regular,right-foot,low-centre,"{'x': 0, 'y': 49.4, 'z': 19}",3469972,18,,1060,"{'start': {'x': 51, 'y': 11}, 'block': {'x': 50.7, 'y': 3.5}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 81}}",28,1640,shot,"{'x': 3.5, 'y': 50.7, 'z': 0}",Ignacio Jeraldino,ignacio-jeraldino,I. Jeraldino,F,20,244,,,11.0,51.0,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
False,block,corner,left-foot,low-centre,"{'x': 0, 'y': 49.6, 'z': 19}",3469408,18,,1059,"{'start': {'x': 48.6, 'y': 8.4}, 'block': {'x': 50.2, 'y': 1}, 'end': {'x': 50.4, 'y': 0}, 'goal': {'x': 50.4, 'y': 81}}",28,1641,shot,"{'x': 1, 'y': 50.2, 'z': 0}",Nicolás Orellana,nicolas-orellana,N. Orellana,F,24,12,,,8.4,48.6,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
False,block,corner,head,low-centre,"{'x': 0, 'y': 49.7, 'z': 19}",3469288,18,,1056,"{'start': {'x': 53.6, 'y': 9.4}, 'block': {'x': 50.9, 'y': 1.8}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 81}}",28,1644,shot,"{'x': 1.8, 'y': 50.9, 'z': 0}",Germán Guiffrey,german-guiffrey,G. Guiffrey,D,6,25,,,9.4,53.6,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
True,miss,regular,left-foot,right,"{'x': 0, 'y': 40.7, 'z': 6.9}",3469238,15,,865,"{'start': {'x': 67.2, 'y': 12.6}, 'end': {'x': 59.3, 'y': 0}, 'goal': {'x': 59.3, 'y': 93.1}}",31,1835,shot,,Iam Gonzalez,iam-gonzalez,I. Gonzalez,F,31,19,Iam Gonzalez,,12.6,67.2,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
False,save,assisted,head,high-centre,"{'x': 0, 'y': 49, 'z': 20.3}",3469230,14,,831,"{'start': {'x': 48.8, 'y': 6.9}, 'block': {'x': 48.9, 'y': 0.5}, 'end': {'x': 51, 'y': 0}, 'goal': {'x': 51, 'y': 79.7}}",32,1869,shot,"{'x': 0.5, 'y': 48.9, 'z': 0}",Ignacio Jeraldino,ignacio-jeraldino,I. Jeraldino,F,20,244,,,6.9,48.8,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
True,save,assisted,right-foot,low-left,"{'x': 0, 'y': 54.1, 'z': 12.7}",3469227,12,,714,"{'start': {'x': 25.3, 'y': 4.9}, 'block': {'x': 46, 'y': 0.90000000000001}, 'end': {'x': 45.9, 'y': 0}, 'goal': {'x': 45.9, 'y': 87.3}}",34,1986,shot,"{'x': 0.90000000000001, 'y': 46, 'z': 0}",Edson Puch,edson-puch,E. Puch,F,10,157,,,4.9,25.3,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
False,save,assisted,right-foot,low-centre,"{'x': 0, 'y': 48.3, 'z': 19}",3469278,8,,445,"{'start': {'x': 50.1, 'y': 4.8}, 'block': {'x': 49.1, 'y': 0.099999999999994}, 'end': {'x': 51.7, 'y': 0}, 'goal': {'x': 51.7, 'y': 81}}",38,2255,shot,"{'x': 0.099999999999994, 'y': 49.1, 'z': 0}",Luciano Arriagada,luciano-arriagada,Luciano Arriagada,F,32,322,,,4.8,50.1,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
False,block,assisted,right-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 19}",3469448,2,,110,"{'start': {'x': 58.6, 'y': 14.7}, 'block': {'x': 57, 'y': 12.3}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 81}}",44,2590,shot,"{'x': 12.3, 'y': 57, 'z': 0}",Marco Collao,marco-collao,M. Collao,M,8,16,,,14.7,58.6,0.0,Deportes Iquique,Audax Italiano,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:12021728,,
True,block,regular,left-foot,low-centre,"{'x': 0, 'y': 51.5, 'z': 19}",3472492,90,2.0,5485,"{'start': {'x': 32.1, 'y': 9.4}, 'block': {'x': 40.4, 'y': 4.6}, 'end': {'x': 48.5, 'y': 0}, 'goal': {'x': 48.5, 'y': 81}}",1,815,shot,"{'x': 4.6, 'y': 40.4, 'z': 0}",Junior Marabel,marabel-junior,J. Marabel,F,27,133,,,9.4,32.1,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,,
True,block,regular,left-foot,low-left,"{'x': 0, 'y': 52.9, 'z': 19}",3472491,90,2.0,5483,"{'start': {'x': 32.1, 'y': 9.4}, 'block': {'x': 40.8, 'y': 4}, 'end': {'x': 47.1, 'y': 0}, 'goal': {'x': 47.1, 'y': 81}}",1,817,shot,"{'x': 4, 'y': 40.8, 'z': 0}",Junior Marabel,marabel-junior,J. Marabel,F,27,133,,,9.4,32.1,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,,
False,miss,assisted,left-foot,left,"{'x': 0, 'y': 59.8, 'z': 23.6}",3472477,89,,5336,"{'start': {'x': 38.7, 'y': 24.8}, 'end': {'x': 40.2, 'y': 0}, 'goal': {'x': 40.2, 'y': 76.4}}",2,64,shot,,Joan Cruz,cruz-joan,J. Cruz,M,10,215,,,24.8,38.7,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,,"{'nameTranslation': {'ar': 'Cruz Castro, Joan Manuel'}, 'shortNameTranslation': {'ar': 'J. M. C. Castro'}}"
True,miss,set-piece,head,high-left,"{'x': 0, 'y': 64.5, 'z': 44.4}",3472556,89,,5309,"{'start': {'x': 40.7, 'y': 7.3}, 'end': {'x': 35.5, 'y': 0}, 'goal': {'x': 35.5, 'y': 55.6}}",2,91,shot,,Gonzalo Sosa,gonzalo-sosa,G. Sosa,F,9,221,,,7.3,40.7,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,,
False,goal,assisted,right-foot,low-right,"{'x': 0, 'y': 45.8, 'z': 12}",3472470,87,,5169,"{'start': {'x': 51.6, 'y': 23.8}, 'end': {'x': 54.2, 'y': 0}, 'goal': {'x': 54.2, 'y': 88}}",4,231,shot,,Álvaro Madrid,alvaro-madrid,Á. Madrid,M,6,64,,,23.8,51.6,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,regular,
True,save,assisted,right-foot,high-centre,"{'x': 0, 'y': 51, 'z': 20.3}",3472552,81,,4838,"{'start': {'x': 32.7, 'y': 10.6}, 'block': {'x': 36.3, 'y': 7.9}, 'end': {'x': 49, 'y': 0}, 'goal': {'x': 49, 'y': 79.7}}",10,562,shot,"{'x': 7.9, 'y': 36.3, 'z': 0}",Junior Marabel,marabel-junior,J. Marabel,F,27,133,,,10.6,32.7,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,,
False,block,regular,right-foot,low-centre,"{'x': 0, 'y': 50.6, 'z': 19}",3472324,57,,3416,"{'start': {'x': 50.2, 'y': 5.5}, 'block': {'x': 49.8, 'y': 2.9}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 81}}",34,1984,shot,"{'x': 2.9, 'y': 49.8, 'z': 0}",Lautaro Pastrán,lautaro-pastran,L. Pastrán,F,26,157,Lautaro Pastrán,,5.5,50.2,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,,
False,save,assisted,head,low-left,"{'x': 0, 'y': 53.5, 'z': 9.5}",3472322,57,,3413,"{'start': {'x': 47.1, 'y': 3.7}, 'block': {'x': 48.4, 'y': 0.59999999999999}, 'end': {'x': 46.5, 'y': 0}, 'goal': {'x': 46.5, 'y': 90.5}}",34,1987,shot,"{'x': 0.59999999999999, 'y': 48.4, 'z': 0}",Rodrigo Contreras,rodrigo-contreras,R. Contreras,F,27,268,,,3.7,47.1,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,,
True,miss,assisted,right-foot,close-high,"{'x': 0, 'y': 55.8, 'z': 55.6}",3472320,53,,3152,"{'start': {'x': 55, 'y': 27.2}, 'end': {'x': 44.2, 'y': 0}, 'goal': {'x': 44.2, 'y': 44.4}}",38,2248,shot,,Gonzalo Sosa,gonzalo-sosa,G. Sosa,F,9,221,,,27.2,55.0,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,,
False,goal,assisted,right-foot,high-right,"{'x': 0, 'y': 46.1, 'z': 25.3}",3472311,47,,2784,"{'start': {'x': 35.6, 'y': 6.6}, 'end': {'x': 53.9, 'y': 0}, 'goal': {'x': 53.9, 'y': 74.7}}",44,2616,shot,,Lautaro Pastrán,lautaro-pastran,L. Pastrán,F,26,157,Lautaro Pastrán,,6.6,35.6,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,regular,
False,miss,assisted,right-foot,close-right,"{'x': 0, 'y': 41.5, 'z': 5.6}",3472250,45,4.0,2885,"{'start': {'x': 21.5, 'y': 19.8}, 'end': {'x': 58.5, 'y': 0}, 'goal': {'x': 58.5, 'y': 94.4}}",1,2515,shot,,Benjamín Berríos,benjamin-berrios,B. Berríos,M,21,28,,,19.8,21.5,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,,
True,goal,assisted,left-foot,low-right,"{'x': 0, 'y': 46, 'z': 2.5}",3472233,37,,2185,"{'start': {'x': 54, 'y': 15.1}, 'end': {'x': 54, 'y': 0}, 'goal': {'x': 54, 'y': 97.5}}",9,515,shot,,Felipe Chamorro,felipe-chamorro,F. Chamorro,M,22,60,Felipe Chamorro,,15.1,54.0,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,regular,
False,goal,regular,right-foot,low-left,"{'x': 0, 'y': 54.1, 'z': 11.4}",3472225,33,,1969,"{'start': {'x': 38.3, 'y': 18.4}, 'end': {'x': 45.9, 'y': 0}, 'goal': {'x': 45.9, 'y': 88.6}}",13,731,shot,,Omar Fernández,omar-fernandez,O. Fernández,M,22,102,,,18.4,38.3,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,regular,
True,block,set-piece,right-foot,low-centre,"{'x': 0, 'y': 51.1, 'z': 19}",3472224,25,,1497,"{'start': {'x': 73.3, 'y': 13.2}, 'block': {'x': 69.7, 'y': 11.2}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 81}}",21,1203,shot,"{'x': 11.2, 'y': 69.7, 'z': 0}",Felipe Chamorro,felipe-chamorro,F. Chamorro,M,22,60,Felipe Chamorro,,13.2,73.3,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,,
True,save,set-piece,left-foot,low-left,"{'x': 0, 'y': 51.9, 'z': 12.7}",3472223,22,,1290,"{'start': {'x': 47.9, 'y': 8.7}, 'block': {'x': 49.3, 'y': 1}, 'end': {'x': 48.1, 'y': 0}, 'goal': {'x': 48.1, 'y': 87.3}}",24,1410,shot,"{'x': 1, 'y': 49.3, 'z': 0}",Gonzalo Sosa,gonzalo-sosa,G. Sosa,F,9,221,,,8.7,47.9,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,,
False,miss,assisted,left-foot,close-left,"{'x': 0, 'y': 59, 'z': 20.8}",3472208,18,,1054,"{'start': {'x': 62.4, 'y': 15.8}, 'end': {'x': 41, 'y': 0}, 'goal': {'x': 41, 'y': 79.2}}",28,1646,shot,,Rodrigo Contreras,rodrigo-contreras,R. Contreras,F,27,268,,,15.8,62.4,0.0,Palestino,Everton de Viña del Mar,https://www.sofascore.com/football/match/everton-de-vina-del-mar-palestino/hnbsHac#id:12021733,,
